location_id,pokemon_id,method,rate,min_level,max_level,postgame_only
kanto_route_12_area,129,ボロのつりざお,70%,5,5,false
kanto_route_12_area,129,ボロのつりざお,30%,5,5,false
kanto_sea_route_19_area,129,いいつりざお,20%,5,15,false
kanto_sea_route_19_area,129,ボロのつりざお,70%,5,5,false
kanto_sea_route_19_area,129,ボロのつりざお,30%,5,5,false
kanto_sea_route_20_area,129,いいつりざお,20%,5,15,false
kanto_sea_route_20_area,129,ボロのつりざお,70%,5,5,false
kanto_sea_route_20_area,129,ボロのつりざお,30%,5,5,false
cinnabar_island_area,129,いいつりざお,20%,5,15,false
cinnabar_island_area,129,ボロのつりざお,70%,5,5,false
cinnabar_island_area,129,ボロのつりざお,30%,5,5,false
viridian_city_area,129,いいつりざお,20%,5,15,false
viridian_city_area,129,ボロのつりざお,70%,5,5,false
viridian_city_area,129,ボロのつりざお,30%,5,5,false
cerulean_city_area,129,いいつりざお,20%,5,15,false
cerulean_city_area,129,ボロのつりざお,70%,5,5,false
cerulean_city_area,129,ボロのつりざお,30%,5,5,false
vermilion_city_area,129,いいつりざお,20%,5,15,false
vermilion_city_area,129,ボロのつりざお,70%,5,5,false
vermilion_city_area,129,ボロのつりざお,30%,5,5,false
celadon_city_area,129,いいつりざお,60%,5,15,false
celadon_city_area,129,いいつりざお,20%,5,15,false
celadon_city_area,129,いいつりざお,20%,5,15,false
celadon_city_area,129,ボロのつりざお,70%,5,5,false
celadon_city_area,129,ボロのつりざお,30%,5,5,false
celadon_city_area,129,すごいつりざお,40%,15,25,false
celadon_city_area,129,すごいつりざお,40%,15,25,false
celadon_city_area,129,すごいつりざお,15%,15,25,false
celadon_city_area,129,すごいつりざお,4%,25,35,false
fuchsia_city_area,129,いいつりざお,20%,5,15,false
fuchsia_city_area,129,ボロのつりざお,70%,5,5,false
fuchsia_city_area,129,ボロのつりざお,30%,5,5,false
pallet_town_area,129,いいつりざお,20%,5,15,false
pallet_town_area,129,ボロのつりざお,70%,5,10,false
pallet_town_area,129,ボロのつりざお,30%,5,10,false
kanto_route_4_area,129,いいつりざお,20%,5,15,false
kanto_route_4_area,129,ボロのつりざお,70%,5,5,false
kanto_route_4_area,129,ボロのつりざお,30%,5,5,false
kanto_route_6_area,129,いいつりざお,20%,5,15,false
kanto_route_6_area,129,ボロのつりざお,70%,5,5,false
kanto_route_6_area,129,ボロのつりざお,30%,5,5,false
kanto_route_10_area,129,いいつりざお,20%,5,15,false
kanto_route_10_area,129,ボロのつりざお,70%,5,5,false
kanto_route_10_area,129,ボロのつりざお,30%,5,5,false
kanto_route_11_area,129,いいつりざお,20%,5,15,false
kanto_route_11_area,129,ボロのつりざお,70%,5,5,false
kanto_route_11_area,129,ボロのつりざお,30%,5,5,false
kanto_route_13_area,129,いいつりざお,20%,5,15,false
kanto_route_13_area,129,ボロのつりざお,70%,5,5,false
kanto_route_13_area,129,ボロのつりざお,30%,5,5,false
kanto_sea_route_21_area,129,いいつりざお,20%,5,15,false
kanto_sea_route_21_area,129,ボロのつりざお,70%,5,5,false
kanto_sea_route_21_area,129,ボロのつりざお,30%,5,5,false
kanto_route_22_area,129,いいつりざお,20%,5,15,false
kanto_route_22_area,129,ボロのつりざお,70%,5,5,false
kanto_route_22_area,129,ボロのつりざお,30%,5,5,false
kanto_route_24_area,129,いいつりざお,20%,5,15,false
kanto_route_24_area,129,ボロのつりざお,70%,5,5,false
kanto_route_24_area,129,ボロのつりざお,30%,5,5,false
kanto_route_25_area,129,いいつりざお,20%,5,15,false
kanto_route_25_area,129,ボロのつりざお,70%,5,5,false
kanto_route_25_area,129,ボロのつりざお,30%,5,5,false
cerulean_cave_1f,129,いいつりざお,20%,5,15,false
cerulean_cave_1f,129,ボロのつりざお,70%,5,5,false
cerulean_cave_1f,129,ボロのつりざお,30%,5,5,false
cerulean_cave_b1f,129,いいつりざお,20%,5,15,false
cerulean_cave_b1f,129,ボロのつりざお,70%,5,5,false
cerulean_cave_b1f,129,ボロのつりざお,30%,5,5,false
kanto_route_23_area,129,いいつりざお,20%,5,15,false
kanto_route_23_area,129,ボロのつりざお,70%,5,5,false
kanto_route_23_area,129,ボロのつりざお,30%,5,5,false
kanto_safari_zone_middle,129,いいつりざお,20%,5,15,false
kanto_safari_zone_middle,129,ボロのつりざお,70%,5,5,false
kanto_safari_zone_middle,129,ボロのつりざお,30%,5,5,false
kanto_safari_zone_area_1_east,129,いいつりざお,20%,5,15,false
kanto_safari_zone_area_1_east,129,ボロのつりざお,70%,5,5,false
kanto_safari_zone_area_1_east,129,ボロのつりざお,30%,5,5,false
kanto_safari_zone_area_2_north,129,いいつりざお,20%,5,15,false
kanto_safari_zone_area_2_north,129,ボロのつりざお,70%,5,5,false
kanto_safari_zone_area_2_north,129,ボロのつりざお,30%,5,5,false
kanto_safari_zone_area_3_west,129,いいつりざお,20%,5,15,false
kanto_safari_zone_area_3_west,129,ボロのつりざお,70%,5,5,false
kanto_safari_zone_area_3_west,129,ボロのつりざお,30%,5,5,false
ss_anne_area,129,いいつりざお,20%,5,15,false
ss_anne_area,129,ボロのつりざお,70%,5,5,false
ss_anne_area,129,ボロのつりざお,30%,5,5,false
berry_forest_area,129,いいつりざお,20%,5,15,false
berry_forest_area,129,ボロのつりざお,70%,5,5,false
berry_forest_area,129,ボロのつりざお,30%,5,5,false
icefall_cave_entrance,129,いいつりざお,20%,5,15,false
icefall_cave_entrance,129,ボロのつりざお,70%,5,5,false
icefall_cave_entrance,129,ボロのつりざお,30%,5,5,false
icefall_cave_waterfall,129,いいつりざお,20%,5,15,false
icefall_cave_waterfall,129,ボロのつりざお,70%,5,5,false
icefall_cave_waterfall,129,ボロのつりざお,30%,5,5,false
kindle_road_area,129,いいつりざお,20%,5,15,false
kindle_road_area,129,ボロのつりざお,70%,5,5,false
kindle_road_area,129,ボロのつりざお,30%,5,5,false
treasure_beach_area,129,いいつりざお,20%,5,15,false
treasure_beach_area,129,ボロのつりざお,70%,5,5,false
treasure_beach_area,129,ボロのつりざお,30%,5,5,false
cape_brink_area,129,いいつりざお,20%,5,15,false
cape_brink_area,129,ボロのつりざお,70%,5,5,false
cape_brink_area,129,ボロのつりざお,30%,5,5,false
bond_bridge_area,129,いいつりざお,20%,5,15,false
bond_bridge_area,129,ボロのつりざお,70%,5,5,false
bond_bridge_area,129,ボロのつりざお,30%,5,5,false
resort_gorgeous_area,129,いいつりざお,20%,5,15,false
resort_gorgeous_area,129,ボロのつりざお,70%,5,5,false
resort_gorgeous_area,129,ボロのつりざお,30%,5,5,false
water_labyrinth_area,129,いいつりざお,20%,5,15,false
water_labyrinth_area,129,ボロのつりざお,70%,5,5,false
water_labyrinth_area,129,ボロのつりざお,30%,5,5,false
five_isle_meadow_area,129,いいつりざお,20%,5,15,false
five_isle_meadow_area,129,ボロのつりざお,70%,5,5,false
five_isle_meadow_area,129,ボロのつりざお,30%,5,5,false
memorial_pillar_area,129,いいつりざお,20%,5,15,false
memorial_pillar_area,129,ボロのつりざお,70%,5,5,false
memorial_pillar_area,129,ボロのつりざお,30%,5,5,false
outcast_island_area,129,いいつりざお,20%,5,15,false
outcast_island_area,129,ボロのつりざお,70%,5,5,false
outcast_island_area,129,ボロのつりざお,30%,5,5,false
green_path_area,129,いいつりざお,20%,5,15,false
green_path_area,129,ボロのつりざお,70%,5,5,false
green_path_area,129,ボロのつりざお,30%,5,5,false
water_path_area,129,いいつりざお,20%,5,15,false
water_path_area,129,ボロのつりざお,70%,5,5,false
water_path_area,129,ボロのつりざお,30%,5,5,false
ruin_valley_area,129,いいつりざお,20%,5,15,false
ruin_valley_area,129,ボロのつりざお,70%,5,5,false
ruin_valley_area,129,ボロのつりざお,30%,5,5,false
trainer_tower_area,129,いいつりざお,20%,5,15,false
trainer_tower_area,129,ボロのつりざお,70%,5,5,false
trainer_tower_area,129,ボロのつりざお,30%,5,5,false
tanoby_ruins_area,129,いいつりざお,20%,5,15,false
tanoby_ruins_area,129,ボロのつりざお,70%,5,5,false
tanoby_ruins_area,129,ボロのつりざお,30%,5,5,false
one_island_area,129,いいつりざお,20%,5,15,false
one_island_area,129,ボロのつりざお,70%,5,5,false
one_island_area,129,ボロのつりざお,30%,5,5,false
four_island_area,129,いいつりざお,20%,5,15,false
four_island_area,129,ボロのつりざお,70%,5,5,false
four_island_area,129,ボロのつりざお,30%,5,5,false
five_island_area,129,いいつりざお,20%,5,15,false
five_island_area,129,ボロのつりざお,70%,5,5,false
five_island_area,129,ボロのつりざお,30%,5,5,false
kanto_route_4_pokemon_center,129,もらう,100%,5,5,false
kanto_route_3_pokemon_center,129,もらう,100%,5,5,false
seafoam_islands_b3f,130,すごいつりざお,15%,15,25,false
seafoam_islands_b3f,130,すごいつりざお,1%,25,35,false
seafoam_islands_b4f,130,すごいつりざお,15%,15,25,false
seafoam_islands_b4f,130,すごいつりざお,1%,25,35,false
kanto_route_12_area,130,すごいつりざお,15%,15,25,false
kanto_sea_route_19_area,130,すごいつりざお,15%,15,25,false
kanto_sea_route_20_area,130,すごいつりざお,15%,15,25,false
cinnabar_island_area,130,すごいつりざお,15%,15,25,false
viridian_city_area,130,すごいつりざお,15%,15,25,false
cerulean_city_area,130,すごいつりざお,15%,15,25,false
vermilion_city_area,130,すごいつりざお,15%,15,25,false
fuchsia_city_area,130,すごいつりざお,15%,15,25,false
pallet_town_area,130,すごいつりざお,15%,15,25,false
kanto_route_4_area,130,すごいつりざお,15%,15,25,false
kanto_route_6_area,130,すごいつりざお,15%,15,25,false
kanto_route_10_area,130,すごいつりざお,15%,15,25,false
kanto_route_11_area,130,すごいつりざお,15%,15,25,false
kanto_route_13_area,130,すごいつりざお,15%,15,25,false
kanto_sea_route_21_area,130,すごいつりざお,15%,15,25,false
kanto_route_22_area,130,すごいつりざお,15%,15,25,false
kanto_route_24_area,130,すごいつりざお,15%,15,25,false
kanto_route_25_area,130,すごいつりざお,15%,15,25,false
cerulean_cave_1f,130,すごいつりざお,15%,15,25,false
cerulean_cave_b1f,130,すごいつりざお,15%,15,25,false
cerulean_cave_b1f,130,すごいつりざお,1%,25,35,false
kanto_route_23_area,130,すごいつりざお,15%,15,25,false
ss_anne_area,130,すごいつりざお,15%,15,25,false
berry_forest_area,130,すごいつりざお,15%,15,25,false
icefall_cave_entrance,130,すごいつりざお,15%,15,25,false
icefall_cave_waterfall,130,すごいつりざお,15%,15,25,false
kindle_road_area,130,すごいつりざお,15%,15,25,false
treasure_beach_area,130,すごいつりざお,15%,15,25,false
cape_brink_area,130,すごいつりざお,15%,15,25,false
bond_bridge_area,130,すごいつりざお,15%,15,25,false
resort_gorgeous_area,130,すごいつりざお,15%,15,25,false
water_labyrinth_area,130,すごいつりざお,15%,15,25,false
five_isle_meadow_area,130,すごいつりざお,15%,15,25,false
memorial_pillar_area,130,すごいつりざお,15%,15,25,false
outcast_island_area,130,すごいつりざお,15%,15,25,false
green_path_area,130,すごいつりざお,15%,15,25,false
water_path_area,130,すごいつりざお,15%,15,25,false
ruin_valley_area,130,すごいつりざお,15%,15,25,false
trainer_tower_area,130,すごいつりざお,15%,15,25,false
tanoby_ruins_area,130,すごいつりざお,15%,15,25,false
one_island_area,130,すごいつりざお,15%,15,25,false
four_island_area,130,すごいつりざお,15%,15,25,false
five_island_area,130,すごいつりざお,15%,15,25,false
icefall_cave_waterfall,131,なみのり,1%,30,45,false
saffron_city_silph_co_7f,131,もらう,100%,25,25,false
kanto_route_13_area,132,くさむら,5%,25,25,false
kanto_route_14_area,132,くさむら,10%,23,23,false
kanto_route_14_area,132,くさむら,4%,23,23,false
kanto_route_14_area,132,くさむら,1%,23,23,false
kanto_route_15_area,132,くさむら,5%,25,25,false
cerulean_cave_1f,132,くさむら,10%,52,52,false
cerulean_cave_1f,132,くさむら,1%,61,61,false
cerulean_cave_2f,132,くさむら,10%,55,55,false
cerulean_cave_2f,132,くさむら,1%,64,64,false
cerulean_cave_b1f,132,くさむら,20%,58,58,false
cerulean_cave_b1f,132,くさむら,5%,67,67,false
pokemon_mansion_b1f,132,くさむら,10%,30,30,false
celadon_city_celadon_mansion,133,もらう,100%,25,25,false
celadon_city_prize_corner,137,もらう,100%,26,26,false
cinnabar_island_cinnabar_lab,138,もらう,100%,5,5,false
cinnabar_island_cinnabar_lab,140,もらう,100%,5,5,false
cinnabar_island_cinnabar_lab,142,もらう,100%,5,5,false
kanto_route_12_area,143,pokeflute,100%,30,30,false
kanto_route_16_area,143,pokeflute,100%,30,30,false
seafoam_islands_b4f,144,only-one,100%,50,50,false
power_plant_area,145,only-one,100%,50,50,false
mt_ember_summit,146,only-one,100%,50,50,false
mt_ember_summit,146,only-one,100%,50,50,false
kanto_safari_zone_middle,147,すごいつりざお,15%,15,25,false
kanto_safari_zone_area_1_east,147,すごいつりざお,15%,15,25,false
kanto_safari_zone_area_2_north,147,すごいつりざお,15%,15,25,false
kanto_safari_zone_area_3_west,147,すごいつりざお,15%,15,25,false
kanto_safari_zone_middle,148,すごいつりざお,1%,25,35,false
kanto_safari_zone_area_1_east,148,すごいつりざお,1%,25,35,false
kanto_safari_zone_area_2_north,148,すごいつりざお,1%,25,35,false
kanto_safari_zone_area_3_west,148,すごいつりざお,1%,25,35,false
cerulean_cave_b1f,150,only-one,100%,70,70,false
five_isle_meadow_area,161,くさむら,20%,10,10,false
five_isle_meadow_area,161,くさむら,10%,15,15,false
water_path_area,161,くさむら,20%,10,10,false
water_path_area,161,くさむら,10%,15,15,false
canyon_entrance_area,161,くさむら,20%,10,10,false
canyon_entrance_area,161,くさむら,10%,15,15,false
pattern_bush_area,165,くさむら,4%,9,9,false
pattern_bush_area,165,くさむら,1%,14,14,false
pattern_bush_area,167,くさむら,20%,9,9,false
pattern_bush_area,167,くさむら,10%,14,14,false
water_labyrinth_area,175,gift-egg,100%,5,5,false
ruin_valley_area,177,くさむら,20%,15,15,false
ruin_valley_area,177,くさむら,4%,20,20,false
ruin_valley_area,177,くさむら,1%,20,20,false
kanto_altering_cave_b,179,くさむら,20%,7,7,false
kanto_altering_cave_b,179,くさむら,20%,9,9,false
kanto_altering_cave_b,179,くさむら,10%,5,5,false
kanto_altering_cave_b,179,くさむら,10%,11,11,false
kanto_altering_cave_b,179,くさむら,10%,7,7,false
kanto_altering_cave_b,179,くさむら,10%,9,9,false
kanto_altering_cave_b,179,くさむら,5%,13,13,false
kanto_altering_cave_b,179,くさむら,5%,3,3,false
kanto_altering_cave_b,179,くさむら,4%,5,5,false
kanto_altering_cave_b,179,くさむら,4%,11,11,false
kanto_altering_cave_b,179,くさむら,1%,5,5,false
kanto_altering_cave_b,179,くさむら,1%,11,11,false
resort_gorgeous_area,187,なみのり,30%,5,15,false
water_labyrinth_area,187,なみのり,30%,5,15,false
five_isle_meadow_area,187,くさむら,10%,10,10,false
five_isle_meadow_area,187,くさむら,5%,15,15,false
five_isle_meadow_area,187,なみのり,30%,5,15,false
memorial_pillar_area,187,くさむら,20%,10,10,false
memorial_pillar_area,187,くさむら,20%,12,12,false
memorial_pillar_area,187,くさむら,10%,8,8,false
memorial_pillar_area,187,くさむら,10%,14,14,false
memorial_pillar_area,187,くさむら,10%,10,10,false
memorial_pillar_area,187,くさむら,10%,12,12,false
memorial_pillar_area,187,くさむら,5%,16,16,false
memorial_pillar_area,187,くさむら,5%,6,6,false
memorial_pillar_area,187,くさむら,4%,8,8,false
memorial_pillar_area,187,くさむら,4%,14,14,false
memorial_pillar_area,187,くさむら,1%,8,8,false
memorial_pillar_area,187,くさむら,1%,14,14,false
memorial_pillar_area,187,なみのり,30%,5,15,false
five_island_area,187,なみのり,30%,5,15,false
kanto_altering_cave_f,190,くさむら,20%,22,22,false
kanto_altering_cave_f,190,くさむら,20%,24,24,false
kanto_altering_cave_f,190,くさむら,10%,20,20,false
kanto_altering_cave_f,190,くさむら,10%,26,26,false
kanto_altering_cave_f,190,くさむら,10%,22,22,false
kanto_altering_cave_f,190,くさむら,10%,24,24,false
kanto_altering_cave_f,190,くさむら,5%,28,28,false
kanto_altering_cave_f,190,くさむら,5%,18,18,false
kanto_altering_cave_f,190,くさむら,4%,20,20,false
kanto_altering_cave_f,190,くさむら,4%,26,26,false
kanto_altering_cave_f,190,くさむら,1%,20,20,false
kanto_altering_cave_f,190,くさむら,1%,26,26,false
ruin_valley_area,193,くさむら,10%,18,18,false
icefall_cave_entrance,194,なみのり,4%,5,15,false
icefall_cave_entrance,194,なみのり,1%,5,15,false
ruin_valley_area,194,くさむら,10%,15,15,false
ruin_valley_area,194,なみのり,60%,5,20,false
ruin_valley_area,194,なみのり,30%,10,20,false
ruin_valley_area,194,なみのり,5%,15,25,false
ruin_valley_area,194,なみのり,4%,20,25,false
ruin_valley_area,194,なみのり,1%,20,25,false
four_island_area,194,なみのり,60%,5,15,false
four_island_area,194,なみのり,5%,15,25,false
four_island_area,194,なみのり,4%,15,25,false
four_island_area,194,なみのり,1%,15,25,false
lost_cave_room_1,198,くさむら,4%,22,22,false
lost_cave_room_1,198,くさむら,1%,22,22,false
lost_cave_room_2,198,くさむら,4%,22,22,false
lost_cave_room_2,198,くさむら,1%,22,22,false
lost_cave_room_3,198,くさむら,4%,22,22,false
lost_cave_room_3,198,くさむら,1%,22,22,false
lost_cave_room_4,198,くさむら,4%,22,22,false
lost_cave_room_4,198,くさむら,1%,22,22,false
lost_cave_room_5,198,くさむら,4%,22,22,false
lost_cave_room_5,198,くさむら,1%,22,22,false
lost_cave_room_6,198,くさむら,4%,22,22,false
lost_cave_room_6,198,くさむら,1%,22,22,false
lost_cave_room_7,198,くさむら,4%,22,22,false
lost_cave_room_7,198,くさむら,1%,22,22,false
lost_cave_room_8,198,くさむら,4%,22,22,false
lost_cave_room_8,198,くさむら,1%,22,22,false
lost_cave_room_9,198,くさむら,4%,22,22,false
lost_cave_room_9,198,くさむら,1%,22,22,false
lost_cave_room_10,198,くさむら,4%,22,22,false
lost_cave_room_10,198,くさむら,1%,22,22,false
lost_cave_item_rooms,198,くさむら,10%,15,15,false
lost_cave_item_rooms,198,くさむら,5%,20,20,false
lost_cave_item_rooms,198,くさむら,4%,22,22,false
lost_cave_item_rooms,198,くさむら,1%,22,22,false
monean_chamber_area,201,くさむら,20%,25,25,false
monean_chamber_area,201,くさむら,20%,25,25,false
monean_chamber_area,201,くさむら,10%,25,25,false
monean_chamber_area,201,くさむら,10%,25,25,false
monean_chamber_area,201,くさむら,10%,25,25,false
monean_chamber_area,201,くさむら,10%,25,25,false
monean_chamber_area,201,くさむら,5%,25,25,false
monean_chamber_area,201,くさむら,5%,25,25,false
monean_chamber_area,201,くさむら,4%,25,25,false
monean_chamber_area,201,くさむら,4%,25,25,false
monean_chamber_area,201,くさむら,1%,25,25,false
monean_chamber_area,201,くさむら,1%,25,25,false
liptoo_chamber_area,201,くさむら,20%,25,25,false
liptoo_chamber_area,201,くさむら,20%,25,25,false
liptoo_chamber_area,201,くさむら,10%,25,25,false
liptoo_chamber_area,201,くさむら,10%,25,25,false
liptoo_chamber_area,201,くさむら,10%,25,25,false
liptoo_chamber_area,201,くさむら,10%,25,25,false
liptoo_chamber_area,201,くさむら,5%,25,25,false
liptoo_chamber_area,201,くさむら,5%,25,25,false
liptoo_chamber_area,201,くさむら,4%,25,25,false
liptoo_chamber_area,201,くさむら,4%,25,25,false
liptoo_chamber_area,201,くさむら,1%,25,25,false
liptoo_chamber_area,201,くさむら,1%,25,25,false
weepth_chamber_area,201,くさむら,20%,25,25,false
weepth_chamber_area,201,くさむら,20%,25,25,false
weepth_chamber_area,201,くさむら,10%,25,25,false
weepth_chamber_area,201,くさむら,10%,25,25,false
weepth_chamber_area,201,くさむら,10%,25,25,false
weepth_chamber_area,201,くさむら,10%,25,25,false
weepth_chamber_area,201,くさむら,5%,25,25,false
weepth_chamber_area,201,くさむら,5%,25,25,false
weepth_chamber_area,201,くさむら,4%,25,25,false
weepth_chamber_area,201,くさむら,4%,25,25,false
weepth_chamber_area,201,くさむら,1%,25,25,false
weepth_chamber_area,201,くさむら,1%,25,25,false
dilford_chamber_area,201,くさむら,20%,25,25,false
dilford_chamber_area,201,くさむら,20%,25,25,false
dilford_chamber_area,201,くさむら,10%,25,25,false
dilford_chamber_area,201,くさむら,10%,25,25,false
dilford_chamber_area,201,くさむら,10%,25,25,false
dilford_chamber_area,201,くさむら,10%,25,25,false
dilford_chamber_area,201,くさむら,5%,25,25,false
dilford_chamber_area,201,くさむら,5%,25,25,false
dilford_chamber_area,201,くさむら,4%,25,25,false
dilford_chamber_area,201,くさむら,4%,25,25,false
dilford_chamber_area,201,くさむら,1%,25,25,false
dilford_chamber_area,201,くさむら,1%,25,25,false
scufib_chamber_area,201,くさむら,20%,25,25,false
scufib_chamber_area,201,くさむら,20%,25,25,false
scufib_chamber_area,201,くさむら,10%,25,25,false
scufib_chamber_area,201,くさむら,10%,25,25,false
scufib_chamber_area,201,くさむら,10%,25,25,false
scufib_chamber_area,201,くさむら,10%,25,25,false
scufib_chamber_area,201,くさむら,5%,25,25,false
scufib_chamber_area,201,くさむら,5%,25,25,false
scufib_chamber_area,201,くさむら,4%,25,25,false
scufib_chamber_area,201,くさむら,4%,25,25,false
scufib_chamber_area,201,くさむら,1%,25,25,false
scufib_chamber_area,201,くさむら,1%,25,25,false
rixy_chamber_area,201,くさむら,20%,25,25,false
rixy_chamber_area,201,くさむら,20%,25,25,false
rixy_chamber_area,201,くさむら,10%,25,25,false
rixy_chamber_area,201,くさむら,10%,25,25,false
rixy_chamber_area,201,くさむら,10%,25,25,false
rixy_chamber_area,201,くさむら,10%,25,25,false
rixy_chamber_area,201,くさむら,5%,25,25,false
rixy_chamber_area,201,くさむら,5%,25,25,false
rixy_chamber_area,201,くさむら,4%,25,25,false
rixy_chamber_area,201,くさむら,4%,25,25,false
rixy_chamber_area,201,くさむら,1%,25,25,false
rixy_chamber_area,201,くさむら,1%,25,25,false
viapos_chamber_area,201,くさむら,20%,25,25,false
viapos_chamber_area,201,くさむら,20%,25,25,false
viapos_chamber_area,201,くさむら,10%,25,25,false
viapos_chamber_area,201,くさむら,10%,25,25,false
viapos_chamber_area,201,くさむら,10%,25,25,false
viapos_chamber_area,201,くさむら,10%,25,25,false
viapos_chamber_area,201,くさむら,5%,25,25,false
viapos_chamber_area,201,くさむら,5%,25,25,false
viapos_chamber_area,201,くさむら,4%,25,25,false
viapos_chamber_area,201,くさむら,4%,25,25,false
viapos_chamber_area,201,くさむら,1%,25,25,false
viapos_chamber_area,201,くさむら,1%,25,25,false
cerulean_cave_1f,202,くさむら,4%,55,55,false
cerulean_cave_2f,202,くさむら,5%,58,58,false
cerulean_cave_b1f,202,くさむら,1%,61,61,false
ruin_valley_area,202,くさむら,5%,25,25,false
kanto_altering_cave_c,204,くさむら,20%,23,23,false
kanto_altering_cave_c,204,くさむら,20%,25,25,false
kanto_altering_cave_c,204,くさむら,10%,22,22,false
kanto_altering_cave_c,204,くさむら,10%,27,27,false
kanto_altering_cave_c,204,くさむら,10%,23,23,false
kanto_altering_cave_c,204,くさむら,10%,25,25,false
kanto_altering_cave_c,204,くさむら,5%,29,29,false
kanto_altering_cave_c,204,くさむら,5%,19,19,false
kanto_altering_cave_c,204,くさむら,4%,21,21,false
kanto_altering_cave_c,204,くさむら,4%,27,27,false
kanto_altering_cave_c,204,くさむら,1%,21,21,false
kanto_altering_cave_c,204,くさむら,1%,27,27,false
three_isle_port_area,206,くさむら,20%,15,15,false
three_isle_port_area,206,くさむら,20%,15,15,false
three_isle_port_area,206,くさむら,10%,10,10,false
three_isle_port_area,206,くさむら,10%,10,10,false
three_isle_port_area,206,くさむら,10%,20,20,false
three_isle_port_area,206,くさむら,10%,20,20,false
three_isle_port_area,206,くさむら,5%,25,25,false
three_isle_port_area,206,くさむら,5%,30,30,false
three_isle_port_area,206,くさむら,4%,25,25,false
three_isle_port_area,206,くさむら,4%,30,30,false
three_isle_port_area,206,くさむら,1%,5,5,false
three_isle_port_area,206,くさむら,1%,35,35,false
resort_gorgeous_area,211,すごいつりざお,40%,15,25,false
water_labyrinth_area,211,すごいつりざお,40%,15,25,false
five_isle_meadow_area,211,すごいつりざお,40%,15,25,false
memorial_pillar_area,211,すごいつりざお,40%,15,25,false
outcast_island_area,211,すごいつりざお,40%,15,25,false
green_path_area,211,すごいつりざお,40%,15,25,false
water_path_area,211,すごいつりざお,40%,15,25,false
trainer_tower_area,211,すごいつりざお,40%,15,25,false
tanoby_ruins_area,211,すごいつりざお,40%,15,25,false
kanto_altering_cave_g,213,くさむら,20%,22,22,false
kanto_altering_cave_g,213,くさむら,20%,24,24,false
kanto_altering_cave_g,213,くさむら,10%,20,20,false
kanto_altering_cave_g,213,くさむら,10%,26,26,false
kanto_altering_cave_g,213,くさむら,10%,22,22,false
kanto_altering_cave_g,213,くさむら,10%,24,24,false
kanto_altering_cave_g,213,くさむら,5%,28,28,false
kanto_altering_cave_g,213,くさむら,5%,18,18,false
kanto_altering_cave_g,213,くさむら,4%,20,20,false
kanto_altering_cave_g,213,くさむら,4%,26,26,false
kanto_altering_cave_g,213,くさむら,1%,20,20,false
kanto_altering_cave_g,213,くさむら,1%,26,26,false
pattern_bush_area,214,くさむら,10%,15,15,false
pattern_bush_area,214,くさむら,5%,20,20,false
pattern_bush_area,214,くさむら,4%,25,25,false
pattern_bush_area,214,くさむら,1%,30,30,false
kanto_altering_cave_e,216,くさむら,20%,22,22,false
kanto_altering_cave_e,216,くさむら,20%,24,24,false
kanto_altering_cave_e,216,くさむら,10%,20,20,false
kanto_altering_cave_e,216,くさむら,10%,26,26,false
kanto_altering_cave_e,216,くさむら,10%,22,22,false
kanto_altering_cave_e,216,くさむら,10%,24,24,false
kanto_altering_cave_e,216,くさむら,5%,28,28,false
kanto_altering_cave_e,216,くさむら,5%,18,18,false
kanto_altering_cave_e,216,くさむら,4%,20,20,false
kanto_altering_cave_e,216,くさむら,4%,26,26,false
kanto_altering_cave_e,216,くさむら,1%,20,20,false
kanto_altering_cave_e,216,くさむら,1%,26,26,false
mt_ember_b1f,218,くさむら,10%,24,24,false
mt_ember_b1f,218,くさむら,10%,26,26,false
mt_ember_b1f,218,くさむら,5%,28,28,false
mt_ember_b1f,218,くさむら,4%,30,30,false
mt_ember_b1f,218,くさむら,1%,30,30,false
mt_ember_b2f,218,くさむら,20%,26,26,false
mt_ember_b2f,218,くさむら,10%,24,24,false
mt_ember_b2f,218,くさむら,10%,28,28,false
mt_ember_b2f,218,くさむら,10%,30,30,false
mt_ember_b2f,218,くさむら,5%,32,32,false
mt_ember_b2f,218,くさむら,4%,22,22,false
mt_ember_b2f,218,くさむら,1%,22,22,false
mt_ember_b3f,218,くさむら,20%,26,26,false
mt_ember_b3f,218,くさむら,20%,28,28,false
mt_ember_b3f,218,くさむら,10%,30,30,false
mt_ember_b3f,218,くさむら,10%,32,32,false
mt_ember_b3f,218,くさむら,10%,24,24,false
mt_ember_b3f,218,くさむら,10%,22,22,false
mt_ember_b3f,218,くさむら,5%,20,20,false
mt_ember_b3f,218,くさむら,5%,34,34,false
mt_ember_b3f,218,くさむら,4%,36,36,false
mt_ember_b3f,218,くさむら,4%,18,18,false
mt_ember_b3f,218,くさむら,1%,36,36,false
mt_ember_b3f,218,くさむら,1%,18,18,false
mt_ember_b3f,218,rock-smash,60%,15,25,false
mt_ember_b3f,218,rock-smash,30%,25,35,false
mt_ember_b3f,219,rock-smash,5%,40,45,false
mt_ember_b3f,219,rock-smash,4%,35,45,false
mt_ember_b3f,219,rock-smash,1%,25,35,false
icefall_cave_1f,220,くさむら,20%,25,25,false
icefall_cave_1f,220,くさむら,10%,27,27,false
icefall_cave_1f,220,くさむら,10%,29,29,false
icefall_cave_1f,220,くさむら,5%,31,31,false
icefall_cave_1f,220,くさむら,4%,23,23,false
